alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it 60-40, a fair start!",Alice,1,
,,,Bob,1,reject
20.0,80.0,"I'll take a larger share, but I'm willing to compromise.",Bob,2,
,,,Alice,2,reject
40.0,60.0,"I'll take a smaller share this time, hoping you'll accept",Alice,3,
,,,Bob,3,reject
10.0,90.0,"I'm getting desperate, but I'll give you a tiny share this time.",Bob,4,
,,,Alice,4,reject
30.0,70.0,"I'll take a slightly larger share this time, hoping you'll see sense",Alice,5,
,,,Bob,5,reject
5.0,95.0,"I'm not budging, take it or leave it!",Bob,6,
,,,Alice,6,accept
