alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a slightly better deal, but I'm not being too generous yet!",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"I'm willing to give you a bit more, but I'm not going to give away the farm!",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"I'm willing to give you a slightly better deal, but I'm not going to give away too much yet!",Bob,4,
,,,Alice,4,reject
380000.0,620000.0,"I'm willing to compromise, but I'm not going to give up too much!",Alice,5,
,,,Bob,5,accept
