alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split it fairly, I think this is a good starting point.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's meet in the middle, it's a fair start",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I think I deserve a slightly better share",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to give you a slightly better share, but I think I deserve a bit more",Bob,4,
,,,Alice,4,reject
52.0,48.0,"I'm willing to give you a bit more, but I think I deserve a slightly better share now",Alice,5,
,,,Bob,5,reject
42.0,58.0,"I'm getting closer to my target, but I'm still willing to compromise",Bob,6,
,,,Alice,6,reject
50.5,49.5,"I'm willing to give you a tiny bit more, but I think I deserve a slightly better share still",Alice,7,
,,,Bob,7,accept
