message,product_price,player,round,decision
"Hi Bob, I'm offering this product to you for $95. I think it's a great deal, considering its value.",95.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your offer, but I was thinking more along the lines of $85. Would you be willing to consider that?",85.0,Bob,2,
,,Alice,2,RejectOffer
"I understand your position, Bob, but $85 is a bit too low for me. How about we meet in the middle at $90?",90.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to meet in the middle, but I'm still a bit short on budget. Would you be willing to go to $87.50?",87.5,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm trying to be fair here. $89 is my final offer.  It's a great price for this product.",89.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your persistence, but I'm still not comfortable with $89. Would you be willing to go to $87?",87.0,Bob,6,
,,Alice,6,AcceptOffer
