alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly to start, and we can reassess later.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take a slightly bigger share this round, but still leaving some room for negotiation",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a slightly bigger share this round, but I'm not willing to give up too much yet.",Alice,3,
,,,Bob,3,reject
3000.0,7000.0,"I'm willing to take a bigger risk and give you a smaller share, but I think this is a fair compromise",Bob,4,
,,,Alice,4,reject
3750.0,6250.0,"I'll give you a slightly bigger share this round, but I'm not willing to give up too much more.",Alice,5,
,,,Bob,5,reject
2500.0,7500.0,"I'm getting closer to my target, but I'm still willing to compromise. Let's meet in the middle",Bob,6,
,,,Alice,6,reject
4125.0,5875.0,"I'll give you a slightly bigger share this round, but I'm not willing to give up too much more.",Alice,7,
,,,Bob,7,reject
2000.0,8000.0,"I'm getting close to my target, and I'm willing to take a bigger risk to get it. I think this is my last chance to get a fair share",Bob,8,
,,,Alice,8,reject
4375.0,5625.0,"I'll give you a slightly bigger share this round, but I'm not willing to give up too much more.",Alice,9,
,,,Bob,9,reject
1500.0,8500.0,"I'm running out of options, but I'm willing to take a huge risk to get a decent share. This is my final offer",Bob,10,
,,,Alice,10,reject
4688.0,5312.0,"I'm not willing to give up too much more, but I'm willing to compromise. This is my final offer.",Alice,11,
,,,Bob,11,accept
