alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair!,Alice,1,
,,,Bob,1,reject
50.0,50.0,I think an even split is the fairest way to go.,Bob,2,
,,,Alice,2,reject
58.0,42.0,I'll go down a bit.,Alice,3,
,,,Bob,3,reject
45.0,55.0,"Let's split the difference - a little more for me, a little less for you.",Bob,4,
,,,Alice,4,reject
55.0,45.0,Meet in the middle.,Alice,5,
,,,Bob,5,reject
40.0,60.0,"I'm feeling generous, but this is my final offer.",Bob,6,
,,,Alice,6,reject
52.0,48.0,Getting closer.,Alice,7,
,,,Bob,7,accept
