alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll give you a slightly better offer, but I'm not willing to give up too much",Bob,2,
,,,Alice,2,reject
4500.0,5500.0,"I'll give you a slightly better offer, but I'm not willing to give up too much either",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'll give you a slightly better offer, but I'm not willing to give up too much more",Bob,4,
,,,Alice,4,reject
4200.0,5800.0,"I'll try to meet you in the middle, but I'm not giving up yet!",Alice,5,
,,,Bob,5,accept
