alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll give you a slightly smaller share, but I think it's still a good deal!",Bob,2,
,,,Alice,2,reject
30.0,70.0,"I'll give you a bigger share, but I still want to get a decent chunk too!",Alice,3,
,,,Bob,3,reject
20.0,80.0,"I'm willing to give you a smaller share, but I think I deserve more now",Bob,4,
,,,Alice,4,reject
10.0,90.0,"I'm willing to give you most of it, but I still want to get something out of this!",Alice,5,
,,,Bob,5,accept
