alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split fairly!,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"I understand you value a larger share, but this split is more equitable.  Let's close this out.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet me in the middle?,Alice,3,
,,,Bob,3,reject
4900.0,5100.0,"Time is running out, this is a fair deal for both of us. Let's settle and get something!",Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Getting closer, don't let it slip away",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, let's be realistic. This is a fair deal, and we both lose if we wait any longer.",Bob,6,
,,,Alice,6,accept
