alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's split fairly!,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I appreciate the offer, but I think I deserve a larger share.  How about this?",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,Meet me in the middle?,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I'm willing to meet closer to the middle, but I still believe my contributions deserve a bit more. This seems fair.",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,"Getting closer, let's settle",Alice,5,
,,,Bob,5,reject
475000.0,525000.0,"Time is running out, Alice. This is my final offer - take it or leave it.",Bob,6,
,,,Alice,6,accept
