alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"A small advantage for me, but still a fair deal",Bob,2,
,,,Alice,2,reject
3000.0,7000.0,"I'll give you a slightly smaller share, but I'm still willing to compromise",Alice,3,
,,,Bob,3,reject
2500.0,7500.0,"I'm willing to take a slightly bigger risk, but I think I deserve more",Bob,4,
,,,Alice,4,reject
2000.0,8000.0,"I'll give you the majority, but I'm not willing to give up completely",Alice,5,
,,,Bob,5,accept
