round_quality,product_worth,player,round,decision,message
high-quality,40000.0,Nature,1,,
,,Alice,1,yes,
,,the buyer,1,yes,"I'll take a chance and buy the product, hoping it's high-quality!"
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,the buyer,2,no,I'm not convinced by Alice's recommendation. I'd like to wait and see if she changes her mind or if I get a better offer.
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,the buyer,3,no,"I'm not convinced by Alice's recommendation, I'd like to wait and see what happens next"
high-quality,40000.0,Nature,4,,
,,Alice,4,yes,
,,the buyer,4,yes,"I'll take the product, thank you for the recommendation!"
high-quality,40000.0,Nature,5,,
,,Alice,5,yes,
,,the buyer,5,yes,"I'll take a chance and buy the product based on your recommendation, Alice. I hope it's another high-quality one!"
high-quality,40000.0,Nature,6,,
,,Alice,6,yes,
,,the buyer,6,yes,"I'll take a chance and buy the product based on your recommendation, Alice. I hope it's another high-quality product!"
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,the buyer,7,no,"I'm not convinced by your recommendation, I'd like to pass on this one."
high-quality,40000.0,Nature,8,,
,,Alice,8,yes,
,,the buyer,8,yes,"I'd like to take a chance and buy the product based on your recommendation, Alice."
high-quality,40000.0,Nature,9,,
,,Alice,9,yes,
,,the buyer,9,yes,"I'll take the product based on your recommendation, Alice. I'm hoping it's another high-quality one!"
high-quality,40000.0,Nature,10,,
,,Alice,10,yes,
,,the buyer,10,yes,"Thank you for the recommendation, Alice. I'll take a chance and buy the product."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,the buyer,11,no,"I'm not convinced by Alice's recommendation, I'd like to pass on this one."
low-quality,0.0,Nature,12,,
,,Alice,12,no,
,,the buyer,12,no,"I'm not convinced by your recommendation, I'd like to pass on this one."
high-quality,40000.0,Nature,13,,
,,Alice,13,yes,
,,the buyer,13,yes,"I'll take the product based on your recommendation, Alice. I'm hoping it's another high-quality one!"
high-quality,40000.0,Nature,14,,
,,Alice,14,yes,
,,the buyer,14,yes,"I'll take a chance based on your recommendation, Alice!"
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,the buyer,15,no,I'd like to know more about the product before making a decision. Can you give me more information about the product's quality?
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,the buyer,16,no,I'm hesitant to buy the product since you don't recommend it. I'll pass on this one.
high-quality,40000.0,Nature,17,,
,,Alice,17,yes,
,,the buyer,17,yes,"I'll take a chance and buy the product based on your recommendation, Alice."
high-quality,40000.0,Nature,18,,
,,Alice,18,yes,
,,the buyer,18,yes,"I'll take the product, thank you for the recommendation, Alice!"
high-quality,40000.0,Nature,19,,
,,Alice,19,yes,
,,the buyer,19,yes,"I'll take the product, thanks for the recommendation!"
high-quality,40000.0,Nature,20,,
,,Alice,20,yes,
,,the buyer,20,yes,"Thank you for the recommendation, Alice. I'll take a chance and buy the product."
