round_quality,product_worth,player,round,decision,message
high-quality,125.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,I'd like to pass on this one and wait for the next product.
high-quality,125.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,I'll take a chance and buy this one!
high-quality,125.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,I'm on a roll! I'll buy this one too!
high-quality,125.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,I'm making out like a bandit! I'll buy this one too!
high-quality,125.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,I'm feeling lucky! I'll buy this one too!
high-quality,125.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,I'm on a hot streak! I'll buy this one too!
high-quality,125.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,I'm not stopping now! I'll buy this one too!
high-quality,125.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,I'm feeling like I'm getting a great deal! I'll buy this one too!
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,"Alice is being cautious, I'll take a pass on this one."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,no,"Alice's caution is justified, I'll pass on this one too."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"Two in a row, I'll stick with my decision to pass."
high-quality,125.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"I'm still cautious after the last two low-quality products, I'll pass on this one."
high-quality,125.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"I'm back to being optimistic, I'll take a chance and buy this one!"
high-quality,125.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,I'm on a roll again! I'll buy this one too!
high-quality,125.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,I'm feeling confident! I'll buy this one too!
high-quality,125.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,I'm not stopping now! I'll buy this one too!
high-quality,125.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,I'm on a streak! I'll buy this one too!
high-quality,125.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,I'm feeling like I'm getting a great deal! I'll buy this one too!
high-quality,125.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,I'm not stopping now! I'll buy this one too!
high-quality,125.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,yes,I'm going out with a bang! I'll buy this one too!
