alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'll take the majority, but still a decent share for you",Bob,2,
,,,Alice,2,reject
3000.0,7000.0,"I'll give you most of it, but I need something for my trouble.",Alice,3,
,,,Bob,3,reject
2000.0,8000.0,"I'll take most of it, but I'll give you a small consolation prize",Bob,4,
,,,Alice,4,reject
1500.0,8500.0,"I'm running out of patience, but I'll give you a decent chunk.",Alice,5,
,,,Bob,5,accept
