alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"I'll give you a small chunk, but I'm holding out for a better deal!",Bob,2,
,,,Alice,2,reject
400000.0,600000.0,"I'll give you a bit more, but I'm not going to give away the farm!",Alice,3,
,,,Bob,3,reject
200000.0,800000.0,"I'll give you a slightly better deal, but I'm not going to get taken advantage of!",Bob,4,
,,,Alice,4,reject
320000.0,680000.0,"I'm willing to compromise, but I'm not giving away the whole farm!",Alice,5,
,,,Bob,5,reject
100000.0,900000.0,"I'm not going to give away the majority, but I'll give you a small token of goodwill!",Bob,6,
,,,Alice,6,reject
240000.0,760000.0,"I'm willing to give you a bit more, but I'm not going to get taken advantage of!",Alice,7,
,,,Bob,7,reject
50000.0,950000.0,"I'm not going to give away the majority, but I'll give you a tiny token of goodwill!",Bob,8,
,,,Alice,8,reject
160000.0,840000.0,"I'm willing to give you a bit more, but I'm not going to get taken advantage of again!",Alice,9,
,,,Bob,9,reject
10000.0,990000.0,"I'm not going to give away the majority, but I'll give you a tiny token of goodwill... again!",Bob,10,
,,,Alice,10,reject
80000.0,920000.0,"I'm willing to give you a bit more, but I'm not going to get taken advantage of again!",Alice,11,
,,,Bob,11,reject
1000.0,999000.0,"I'm not going to give away the majority, but I'll give you a tiny token of goodwill... again!",Bob,12,
,,,Alice,12,reject
