alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"You can have less, I'll take more!",Bob,2,
,,,Alice,2,reject
420000.0,580000.0,"You're being greedy, I'll give you a slightly better deal",Alice,3,
,,,Bob,3,reject
300000.0,700000.0,"You're getting desperate, I'll give you a chance to think",Bob,4,
,,,Alice,4,reject
360000.0,640000.0,"I'll give you a slightly better deal, but don't expect too much",Alice,5,
,,,Bob,5,reject
200000.0,800000.0,"You're running out of options, this is my final offer",Bob,6,
,,,Alice,6,reject
240000.0,760000.0,"I'll give you a slightly better deal, but I'm not going to get taken advantage of",Alice,7,
,,,Bob,7,accept
