round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,"Thank you for your recommendation, but I'll pass on this one."
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,no,"I appreciate the advice, Alice. I'll continue to pass on these recommendations."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Thanks for letting me know, Alice. I'll keep moving forward without purchasing this product."
high-quality,120.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"I appreciate the recommendation, Alice, but given your past advice, I'll pass on this opportunity."
high-quality,120.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,"I appreciate your recommendation, Alice, but considering your previous advice, I'll pass on this product."
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,Bob,8,no,"Thank you for your recommendation, Alice. I'll continue to pass on these opportunities based on your advice."
high-quality,120.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
high-quality,120.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"I appreciate your recommendation, Alice, but considering your previous advice, I'll pass on this product."
high-quality,120.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
high-quality,120.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
high-quality,120.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
high-quality,120.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
high-quality,120.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Thank you for your recommendation, Alice. I'll continue to pass on this opportunity based on your advice."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"Thank you for your recommendation, Alice. I'll continue to pass on this opportunity based on your advice."
high-quality,120.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,yes,"Thank you for your recommendation, Alice. Based on your advice, I will purchase this product."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,no,"Thank you for your recommendation, Alice. I'll continue to pass on this opportunity based on your advice."
