alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split fairly, considering the inflation!",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation difference, I think this is a fair split.",Bob,2,
,,,Alice,2,reject
57.0,43.0,"Meet me in the middle, considering the uneven inflation!",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Inflation is hitting me harder, I need a bigger share.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"You're getting hit by inflation, but I'm not going to give away too much!",Alice,5,
,,,Bob,5,accept
